Key,Council_District,Highest_Offense_Desc,Highest_NIBRS_UCR_Offense_Description,Report_Date,Location,Clearance_Status,Clearance_Date,District,Zip_Code_Crime,Census_Tract,X_Coordinate,Y_Coordinate,Zip_Code_Housing,Populationbelowpovertylevel,Medianhouseholdincome,Non-WhiteNon-HispanicorLatino,HispanicorLatinoofanyrace,Populationwithdisability,Unemployment,Largehouseholds(5+members),Homesaffordabletopeopleearninglessthan$50000,Rentalsaffordabletopeopleearninglessthan$25000,Rent-restrictedunits,HousingChoiceVoucherholders,Medianrent,Medianhomevalue,Percentageofrentalunitsinpoorcondition,Percentchangeinnumberofhousingunits2000-2012,Ownerunitsaffordabletoaverageretail/serviceworker,Rentalunitsaffordabletoaverageretail/serviceworker,Rentalunitsaffordabletoaverageartist,Ownerunitsaffordabletoaverageartist,Rentalunitsaffordabletoaverageteacher,Ownerunitsaffordabletoaverageteacher,Rentalunitsaffordabletoaveragetechworker,Ownerunitsaffordabletoaveragetechworker,Changeinpercentageofpopulationbelowpoverty2000-2012,Changeinmedianrent2000-2012,Changeinmedianhomevalue2000-2012,Percentageofhomeswithin1/4-mioftransitstop,Averagemonthlytransportationcost,Percentageofhousingandtransportationcoststhatistransportation-related
20155054900,9,AUTO THEFT,Auto Theft,16-Dec-15,715 E 8TH ST,,,G,78701,11,3116884,10070627,78701,20%,$68152,16%,14%,10%,9%,0%,7%,7%,9%,0%,$1590,$338300,0.8%,134%,0%,7%,12%,1%,29%,7%,90%,30%,12%,115%,59%,97%,$433,23%
20153500067,9,RAPE,Rape,16-Dec-15,,N,16-Jan-16,B,78705,4.01,,,78705,66%,$11917,21%,17%,4%,14%,2%,39%,8%,1%,0%,$1088,$292500,0.3%,2%,1%,6%,23%,10%,57%,38%,94%,79%,49%,70%,40%,100%,$511,30%
20153500161,4,DEADLY CONDUCT,Agg Assault,16-Dec-15,10100 N IH 35 SVRD SB,O,31-Dec-15,E,78753,18.23,3131877,10106582,78753,26%,$39593,20%,60%,10%,9%,16%,78%,14%,17%,4%,$826,$134900,0.7%,19%,8%,11%,40%,24%,89%,75%,100%,98%,128%,26%,40%,59%,$708,44%
20153510099,1,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,16-Dec-15,2606 WHELESS LN,N,29-Dec-15,I,78723,21.12,3133583,10086395,78723,29%,$41869,27%,46%,10%,10%,13%,33%,22%,20%,7%,$817,$176500,1.3%,13%,1%,18%,44%,4%,82%,28%,99%,83%,49%,28%,107%,84%,$668,43%
20153501486,4,AGG ASSAULT FAM/DATE VIOLENCE,Agg Assault,16-Dec-15,200 E LOLA DR,N,29-Dec-15,E,78753,18.04,3126324,10099602,78753,26%,$39593,20%,60%,10%,9%,16%,78%,14%,17%,4%,$826,$134900,0.7%,19%,8%,11%,40%,24%,89%,75%,100%,98%,128%,26%,40%,59%,$708,44%
20153501247,1,AGG ASSAULT,Agg Assault,16-Dec-15,6575 DECKER LN,N,20-Jan-16,C,78724,22.11,3150290,10079608,78724,38%,$35711,29%,63%,8%,8%,28%,85%,16%,38%,20%,$962,$105700,1.5%,48%,28%,15%,22%,42%,78%,84%,100%,96%,208%,37%,46%,21%,$786,40%
20153500650,,AGG ASSAULT,Agg Assault,16-Dec-15,1100 N IH 35 SB,,,UK,,,,,,19%,$52431,16%,35%,8%,7%,8%,24%,10%,10%,2%,$950,$216700,0.6%,28%,2%,8%,27%,5%,74%,22%,98%,58%,65%,31%,74%,29%,$668,38%
20153491887,3,AGG ASSAULT WITH MOTOR VEH,Agg Assault,16-Dec-15,4600 S IH 35 SVRD SB,N,17-Dec-15,D,78745,24.03,3110560,10049352,78745,16%,$49243,7%,40%,11%,7%,6%,33%,8%,7%,2%,$990,$166200,0.7%,21%,1%,6%,24%,3%,72%,29%,99%,96%,73%,30%,83%,76%,$668,35%
20153501312,1,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,16-Dec-15,8113 VIEW RIDGE DR,C,30-Dec-15,C,78724,22.02,3150284,10082648,78724,38%,$35711,29%,63%,8%,8%,28%,85%,16%,38%,20%,$962,$105700,1.5%,48%,28%,15%,22%,42%,78%,84%,100%,96%,208%,37%,46%,21%,$786,40%
20155054962,7,THEFT BY SHOPLIFTING,Theft,16-Dec-15,2531 W ANDERSON LN,N,17-Dec-15,B,78757,15.01,3115919,10103383,78757,16%,$55156,5%,25%,10%,6%,5%,21%,8%,4%,1%,$895,$253300,0.7%,10%,2%,6%,32%,8%,75%,21%,100%,56%,103%,24%,93%,79%,$590,36%
20153501621,3,THEFT BY SHOPLIFTING,Theft,16-Dec-15,1917 E RIVERSIDE DR,C,24-Dec-15,H,78741,23.16,3118842,10061285,78741,40%,$30183,16%,62%,9%,9%,10%,76%,15%,21%,3%,$835,$120200,0.6%,18%,28%,11%,40%,39%,86%,76%,100%,93%,45%,28%,58%,80%,$668,43%
20155054980,9,THEFT BY SHOPLIFTING,Theft,16-Dec-15,1801 E 51ST ST,N,17-Dec-15,B,78723,3.06,3127953,10083340,78723,29%,$41869,27%,46%,10%,10%,13%,33%,22%,20%,7%,$817,$176500,1.3%,13%,1%,18%,44%,4%,82%,28%,99%,83%,49%,28%,107%,84%,$668,43%
20153501261,5,THEFT BY SHOPLIFTING,Theft,16-Dec-15,9500 S IH 35 SVRD SB,N,18-Jan-16,F,78748,24.21,3099459,10032098,78748,9%,$65889,10%,35%,9%,6%,8%,29%,4%,7%,3%,$1095,$185500,0.6%,74%,0%,4%,12%,0%,63%,22%,100%,92%,260%,29%,58%,40%,$747,44%
20155054944,3,THEFT BY SHOPLIFTING,Theft,16-Dec-15,2410 E RIVERSIDE DR,N,9-Feb-16,H,78741,23.04,3120442,10059515,78741,40%,$30183,16%,62%,9%,9%,10%,76%,15%,21%,3%,$835,$120200,0.6%,18%,28%,11%,40%,39%,86%,76%,100%,93%,45%,28%,58%,80%,$668,43%
20155054949,6,THEFT BY SHOPLIFTING,Theft,16-Dec-15,11066 PECAN PARK BLVD,,,A,78613,203.18,3094086,10143865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20153501606,9,THEFT BY SHOPLIFTING,Theft,16-Dec-15,1000 E 41ST ST,C,21-Dec-15,B,78751,3.02,3121345,10082705,78751,26%,$38624,11%,14%,6%,9%,2%,11%,13%,1%,0%,$865,$292200,0.4%,7%,0%,9%,38%,2%,68%,10%,97%,42%,23%,38%,97%,98%,$550,40%
20153481006,4,THEFT BY SHOPLIFTING,Theft,16-Dec-15,9414 N LAMAR BLVD,C,23-Dec-15,E,78758,18.190000000000001,3127650,10106327,78758,24%,$41792,22%,46%,9%,10%,10%,71%,11%,9%,2%,$898,$144200,0.8%,4%,13%,8%,32%,23%,83%,69%,99%,99%,128%,20%,49%,75%,$668,40%
20153501674,3,THEFT BY SHOPLIFTING,Theft,16-Dec-15,710 E BEN WHITE BLVD SVRD WB,C,18-Dec-15,D,78704,23.08,3110719,10052849,78704,21%,$50248,7%,30%,9%,7%,3%,13%,12%,13%,1%,$940,$338200,0.4%,9%,0%,11%,26%,2%,76%,13%,99%,33%,33%,40%,126%,76%,$629,33%
20155054885,8,THEFT FROM BUILDING,Theft,16-Dec-15,4625 W WILLIAM CANNON DR,N,22-Dec-15,D,78749,17.38,3082868,10053773,78749,6%,$80956,13%,20%,7%,4%,7%,5%,1%,1%,0%,$1150,$233900,0.3%,32%,0%,1%,6%,0%,57%,3%,97%,70%,171%,25%,61%,37%,$708,40%
20155054906,1,THEFT FROM BUILDING,Theft,16-Dec-15,4523 TANNEHILL LN,N,23-Dec-15,C,78721,21.1,3136648,10077004,78721,32%,$32131,36%,52%,17%,16%,14%,61%,26%,47%,10%,$870,$121000,2%,35%,12%,25%,39%,22%,84%,57%,100%,95%,36%,62%,113%,87%,$668,40%
20155054916,6,THEFT FROM BUILDING,Theft,16-Dec-15,10805 BALLARD PATH,N,24-Dec-15,A,78717,203.11,3097929,10148848,78717,3%,$93305,25%,14%,4%,5%,9%,7%,1%,0%,0%,$1018,$243200,0.1%,230%,0%,1%,9%,0%,70%,6%,98%,67%,638%,2%,33%,3%,$708,47%
20155054928,2,THEFT FROM BUILDING,Theft,16-Dec-15,2124 E ST ELMO RD,O,12-Jan-16,F,78744,24.11,3114019,10049640,78744,26%,$41056,9%,77%,8%,9%,23%,93%,7%,24%,8%,$946,$108100,0.7%,35%,13%,6%,22%,33%,81%,87%,100%,100%,89%,26%,44%,63%,$708,40%
20155054810,6,BURGLARY OF VEHICLE,Theft,16-Dec-15,11215 RESEARCH BLVD NB,N,18-Dec-15,A,78759,17.54,3112999,10122087,78759,7%,$65672,18%,11%,8%,7%,2%,13%,3%,1%,0%,$962,$307800,0.2%,1%,2%,2%,18%,3%,75%,13%,99%,45%,60%,7%,60%,28%,$629,40%
20158004516,1,BURGLARY OF VEHICLE,Theft,16-Dec-15,2400 WEBBERVILLE RD,N,23-Dec-15,C,78702,9.01,3123211,10069104,78702,33%,$34734,18%,56%,14%,11%,10%,21%,41%,39%,2%,$766,$175400,2.2%,15%,0%,39%,51%,2%,80%,15%,99%,67%,3%,73%,207%,96%,$590,39%
20155054966,10,BURGLARY OF VEHICLE,Theft,16-Dec-15,4159 STECK AVE,N,7-Jan-16,B,78759,17.059999999999999,3108685,10110188,78759,7%,$65672,18%,11%,8%,7%,2%,13%,3%,1%,0%,$962,$307800,0.2%,1%,2%,2%,18%,3%,75%,13%,99%,45%,60%,7%,60%,28%,$629,40%
20155054960,2,BURGLARY OF VEHICLE,Theft,16-Dec-15,4125 TODD LN,N,17-Dec-15,F,78744,24.31,3116191,10049398,78744,26%,$41056,9%,77%,8%,9%,23%,93%,7%,24%,8%,$946,$108100,0.7%,35%,13%,6%,22%,33%,81%,87%,100%,100%,89%,26%,44%,63%,$708,40%
20155054801,2,BURGLARY OF VEHICLE,Theft,16-Dec-15,117 W WILLIAM CANNON DR,N,16-Dec-15,F,78745,24.22,3103011,10043281,78745,16%,$49243,7%,40%,11%,7%,6%,33%,8%,7%,2%,$990,$166200,0.7%,21%,1%,6%,24%,3%,72%,29%,99%,96%,73%,30%,83%,76%,$668,35%
20155054834,10,THEFT FROM AUTO,Theft,16-Dec-15,4611 LAUREL CANYON DR,N,29-Dec-15,B,78731,1.02,3106314,10092644,78731,9%,$78265,12%,9%,8%,4%,2%,13%,4%,0%,0%,$1016,$436800,0.5%,8%,0%,2%,24%,2%,67%,12%,97%,26%,26%,31%,68%,44%,$747,32%
20155054889,3,BURGLARY OF VEHICLE,Theft,16-Dec-15,2400 BURLESON RD,,,H,78741,23.07,3116803,10056840,78741,40%,$30183,16%,62%,9%,9%,10%,76%,15%,21%,3%,$835,$120200,0.6%,18%,28%,11%,40%,39%,86%,76%,100%,93%,45%,28%,58%,80%,$668,43%
20155054886,5,BURGLARY OF VEHICLE,Theft,16-Dec-15,10501 BILBROOK PL,N,17-Dec-15,F,78748,24.21,3091863,10031071,78748,9%,$65889,10%,35%,9%,6%,8%,29%,4%,7%,3%,$1095,$185500,0.6%,74%,0%,4%,12%,0%,63%,22%,100%,92%,260%,29%,58%,40%,$747,44%
20155054796,9,BURGLARY OF VEHICLE,Theft,16-Dec-15,3308 TOM GREEN ST,N,7-Jan-16,B,78705,5,3117256,10081320,78705,66%,$11917,21%,17%,4%,14%,2%,39%,8%,1%,0%,$1088,$292500,0.3%,2%,1%,6%,23%,10%,57%,38%,94%,79%,49%,70%,40%,100%,$511,30%
20155054852,7,THEFT FROM AUTO,Theft,16-Dec-15,3831 COLOGNE LN,N,18-Dec-15,A,78727,18.28,3120239,10124729,78727,11%,$65687,25%,20%,7%,6%,5%,32%,2%,7%,2%,$1050,$198500,0.4%,39%,0%,1%,11%,1%,67%,29%,99%,90%,181%,13%,61%,24%,$708,41%
20155054804,1,BURGLARY OF VEHICLE,Theft,16-Dec-15,7033 THISTLE HILL WAY,,,C,78754,18.559999999999999,3155284,10101112,78754,11%,$53274,36%,32%,8%,9%,7%,70%,4%,9%,5%,$969,$167600,0.2%,132%,1%,1%,22%,4%,74%,59%,100%,100%,286%,33%,33%,19%,$708,41%
20153492052,4,BURGLARY OF VEHICLE,Theft,16-Dec-15,9717 N LAMAR BLVD,N,18-Dec-15,E,78753,18.23,3128703,10106657,78753,26%,$39593,20%,60%,10%,9%,16%,78%,14%,17%,4%,$826,$134900,0.7%,19%,8%,11%,40%,24%,89%,75%,100%,98%,128%,26%,40%,59%,$708,44%
20155054884,3,BURGLARY OF VEHICLE,Theft,16-Dec-15,1881 GROVE BLVD,,,H,78741,23.18,3126220,10056688,78741,40%,$30183,16%,62%,9%,9%,10%,76%,15%,21%,3%,$835,$120200,0.6%,18%,28%,11%,40%,39%,86%,76%,100%,93%,45%,28%,58%,80%,$668,43%
20153500223,7,BURGLARY OF VEHICLE,Theft,16-Dec-15,1508 VILLANOVA DR,N,22-Dec-15,I,78757,18.18,3120909,10104141,78757,16%,$55156,5%,25%,10%,6%,5%,21%,8%,4%,1%,$895,$253300,0.7%,10%,2%,6%,32%,8%,75%,21%,100%,56%,103%,24%,93%,79%,$590,36%
20155054833,6,BURGLARY OF VEHICLE,Theft,16-Dec-15,13021 LEGENDARY DR,N,18-Dec-15,A,78727,17.850000000000001,3116806,10131649,78727,11%,$65687,25%,20%,7%,6%,5%,32%,2%,7%,2%,$1050,$198500,0.4%,39%,0%,1%,11%,1%,67%,29%,99%,90%,181%,13%,61%,24%,$708,41%
20155054818,7,BURGLARY OF VEHICLE,Theft,16-Dec-15,12501 TECH RIDGE BLVD,N,18-Dec-15,E,78753,18.39,3138830,10118548,78753,26%,$39593,20%,60%,10%,9%,16%,78%,14%,17%,4%,$826,$134900,0.7%,19%,8%,11%,40%,24%,89%,75%,100%,98%,128%,26%,40%,59%,$708,44%
20155054992,3,BURGLARY OF VEHICLE,Theft,16-Dec-15,1819 S PLEASANT VALLEY RD,,,H,78741,23.18,3121663,10058613,78741,40%,$30183,16%,62%,9%,9%,10%,76%,15%,21%,3%,$835,$120200,0.6%,18%,28%,11%,40%,39%,86%,76%,100%,93%,45%,28%,58%,80%,$668,43%
20155054806,2,THEFT FROM AUTO,Theft,16-Dec-15,4501 S IH 35 SVRD NB,N,17-Dec-15,F,78744,24.11,3111268,10049901,78744,26%,$41056,9%,77%,8%,9%,23%,93%,7%,24%,8%,$946,$108100,0.7%,35%,13%,6%,22%,33%,81%,87%,100%,100%,89%,26%,44%,63%,$708,40%
20153500438,10,BURGLARY OF VEHICLE,Theft,16-Dec-15,8223 SUMMER PLACE DR,C,17-Dec-15,B,78759,17.07,3112421,10108567,78759,7%,$65672,18%,11%,8%,7%,2%,13%,3%,1%,0%,$962,$307800,0.2%,1%,2%,2%,18%,3%,75%,13%,99%,45%,60%,7%,60%,28%,$629,40%
20153501394,8,BURGLARY OF VEHICLE,Theft,16-Dec-15,3312 THOMAS KINCHEON ST,O,22-Dec-15,F,78745,17.29,3085950,10045818,78745,16%,$49243,7%,40%,11%,7%,6%,33%,8%,7%,2%,$990,$166200,0.7%,21%,1%,6%,24%,3%,72%,29%,99%,96%,73%,30%,83%,76%,$668,35%
20155054909,3,BURGLARY OF VEHICLE,Theft,16-Dec-15,320 RADAM LN,N,17-Dec-15,D,78745,20.03,3106432,10054435,78745,16%,$49243,7%,40%,11%,7%,6%,33%,8%,7%,2%,$990,$166200,0.7%,21%,1%,6%,24%,3%,72%,29%,99%,96%,73%,30%,83%,76%,$668,35%
20155054823,3,BURGLARY OF VEHICLE,Theft,16-Dec-15,5203 EMERALD MEADOW DR,N,17-Dec-15,D,78745,20.03,3101081,10051766,78745,16%,$49243,7%,40%,11%,7%,6%,33%,8%,7%,2%,$990,$166200,0.7%,21%,1%,6%,24%,3%,72%,29%,99%,96%,73%,30%,83%,76%,$668,35%
20155054812,6,BURGLARY OF VEHICLE,Theft,16-Dec-15,13401 LEGENDARY DR,N,18-Dec-15,A,78727,17.850000000000001,3115529,10132788,78727,11%,$65687,25%,20%,7%,6%,5%,32%,2%,7%,2%,$1050,$198500,0.4%,39%,0%,1%,11%,1%,67%,29%,99%,90%,181%,13%,61%,24%,$708,41%
20155054965,4,BURGLARY OF VEHICLE,Theft,16-Dec-15,1725 MEARNS MEADOW BLVD,N,17-Dec-15,E,78758,18.21,3124080,10111954,78758,24%,$41792,22%,46%,9%,10%,10%,71%,11%,9%,2%,$898,$144200,0.8%,4%,13%,8%,32%,23%,83%,69%,99%,99%,128%,20%,49%,75%,$668,40%
20155054809,3,BURGLARY OF VEHICLE,Theft,16-Dec-15,3423 WILLOWRUN DR,N,17-Dec-15,D,78704,23.08,3110709,10055237,78704,21%,$50248,7%,30%,9%,7%,3%,13%,12%,13%,1%,$940,$338200,0.4%,9%,0%,11%,26%,2%,76%,13%,99%,33%,33%,40%,126%,76%,$629,33%
20155054914,3,THEFT FROM AUTO,Theft,16-Dec-15,WILLOW ST / CLARA ST,N,26-Jan-16,C,78702,10,3122225,10065750,78702,33%,$34734,18%,56%,14%,11%,10%,21%,41%,39%,2%,$766,$175400,2.2%,15%,0%,39%,51%,2%,80%,15%,99%,67%,3%,73%,207%,96%,$590,39%
20155054821,9,BURGLARY OF VEHICLE,Theft,16-Dec-15,4111 SPEEDWAY,N,7-Jan-16,B,78751,3.02,3117892,10084190,78751,26%,$38624,11%,14%,6%,9%,2%,11%,13%,1%,0%,$865,$292200,0.4%,7%,0%,9%,38%,2%,68%,10%,97%,42%,23%,38%,97%,98%,$550,40%
20155054819,6,BURGLARY OF VEHICLE,Theft,16-Dec-15,13021 LEGENDARY DR,N,18-Dec-15,A,78727,17.850000000000001,3116806,10131649,78727,11%,$65687,25%,20%,7%,6%,5%,32%,2%,7%,2%,$1050,$198500,0.4%,39%,0%,1%,11%,1%,67%,29%,99%,90%,181%,13%,61%,24%,$708,41%
20155054896,3,THEFT OF LICENSE PLATE,Theft,16-Dec-15,1300 CROSSING PL,N,16-Dec-15,H,78741,23.17,3123925,10059981,78741,40%,$30183,16%,62%,9%,9%,10%,76%,15%,21%,3%,$835,$120200,0.6%,18%,28%,11%,40%,39%,86%,76%,100%,93%,45%,28%,58%,80%,$668,43%
20155054861,3,THEFT OF AUTO PARTS,Theft,16-Dec-15,3004 OAK CREST AVE,N,17-Dec-15,D,78704,13.07,3107149,10058955,78704,21%,$50248,7%,30%,9%,7%,3%,13%,12%,13%,1%,$940,$338200,0.4%,9%,0%,11%,26%,2%,76%,13%,99%,33%,33%,40%,126%,76%,$629,33%
20153500964,6,THEFT,Theft,16-Dec-15,12224 ROXIE DR,N,24-Dec-15,A,78729,204.06,3100606,10134901,78729,8%,$57358,22%,17%,7%,7%,7%,26%,3%,0%,0%,$1008,$192300,0.1%,28%,0%,2%,17%,1%,73%,22%,100%,96%,116%,12%,43%,13%,$747,37%
20153500593,4,THEFT OF VEHICLE/OTHER,Theft,16-Dec-15,5820 BERKMAN DR,N,16-Dec-15,I,78723,21.04,3129456,10087425,78723,29%,$41869,27%,46%,10%,10%,13%,33%,22%,20%,7%,$817,$176500,1.3%,13%,1%,18%,44%,4%,82%,28%,99%,83%,49%,28%,107%,84%,$668,43%
20155054907,10,BREACH OF COMPUTER SECURITY,Theft,16-Dec-15,3421 PECOS ST,N,9-Feb-16,B,78703,16.04,3106289,10086872,78703,10%,$92606,9%,9%,6%,4%,4%,3%,11%,0%,0%,$1183,$621900,0.4%,1%,0%,8%,25%,0%,51%,2%,92%,13%,7%,65%,104%,67%,$629,25%
20158004518,3,THEFT,Theft,16-Dec-15,2500 BURLESON RD,N,28-Jan-16,H,78741,23.07,3116824,10056480,78741,40%,$30183,16%,62%,9%,9%,10%,76%,15%,21%,3%,$835,$120200,0.6%,18%,28%,11%,40%,39%,86%,76%,100%,93%,45%,28%,58%,80%,$668,43%
20155054983,4,THEFT,Theft,16-Dec-15,7610 CAMERON RD,N,17-Dec-15,I,78752,18.12,3130949,10094310,78752,32%,$33271,19%,57%,11%,9%,8%,43%,20%,7%,2%,$752,$153000,0.8%,15%,5%,14%,55%,8%,92%,39%,100%,86%,8%,17%,71%,80%,$629,37%
20155054956,5,THEFT,Theft,16-Dec-15,10013 WILD DUNES DR,N,22-Dec-15,F,78747,24.28,3103842,10027539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20155054932,10,THEFT,Theft,16-Dec-15,3006 GLENVIEW AVE,N,17-Dec-15,B,78703,16.03,3110463,10083379,78703,10%,$92606,9%,9%,6%,4%,4%,3%,11%,0%,0%,$1183,$621900,0.4%,1%,0%,8%,25%,0%,51%,2%,92%,13%,7%,65%,104%,67%,$629,25%
20155054911,4,THEFT,Theft,16-Dec-15,8004 CAMERON RD,N,5-Feb-16,I,78753,18.13,3131633,10095797,78753,26%,$39593,20%,60%,10%,9%,16%,78%,14%,17%,4%,$826,$134900,0.7%,19%,8%,11%,40%,24%,89%,75%,100%,98%,128%,26%,40%,59%,$708,44%
20153501215,3,THEFT,Theft,16-Dec-15,1840 BURTON DR,N,23-Dec-15,H,78741,23.15,3118630,10058878,78741,40%,$30183,16%,62%,9%,9%,10%,76%,15%,21%,3%,$835,$120200,0.6%,18%,28%,11%,40%,39%,86%,76%,100%,93%,45%,28%,58%,80%,$668,43%
20158004519,6,THEFT,Theft,16-Dec-15,13201 N FM 620 RD NB,N,24-Dec-15,A,78729,204.08,3096967,10143063,78729,8%,$57358,22%,17%,7%,7%,7%,26%,3%,0%,0%,$1008,$192300,0.1%,28%,0%,2%,17%,1%,73%,22%,100%,96%,116%,12%,43%,13%,$747,37%
20155054817,7,THEFT,Theft,16-Dec-15,1700 W PARMER LN,C,24-Feb-16,E,78727,18.48,3130070,10123786,78727,11%,$65687,25%,20%,7%,6%,5%,32%,2%,7%,2%,$1050,$198500,0.4%,39%,0%,1%,11%,1%,67%,29%,99%,90%,181%,13%,61%,24%,$708,41%
20153501275,4,THEFT,Theft,16-Dec-15,1030 NORWOOD PARK BLVD,C,21-Dec-15,I,78753,18.13,3129997,10096983,78753,26%,$39593,20%,60%,10%,9%,16%,78%,14%,17%,4%,$826,$134900,0.7%,19%,8%,11%,40%,24%,89%,75%,100%,98%,128%,26%,40%,59%,$708,44%
20155054943,9,THEFT,Theft,16-Dec-15,2710 NUECES ST,N,17-Dec-15,B,78705,6.03,3114053,10079654,78705,66%,$11917,21%,17%,4%,14%,2%,39%,8%,1%,0%,$1088,$292500,0.3%,2%,1%,6%,23%,10%,57%,38%,94%,79%,49%,70%,40%,100%,$511,30%
20155054976,7,THEFT,Theft,16-Dec-15,2425 ASHDALE DR,N,17-Dec-15,B,78757,18.170000000000002,3117105,10103924,78757,16%,$55156,5%,25%,10%,6%,5%,21%,8%,4%,1%,$895,$253300,0.7%,10%,2%,6%,32%,8%,75%,21%,100%,56%,103%,24%,93%,79%,$590,36%
20155054857,9,THEFT,Theft,16-Dec-15,2700 S IH 35 SVRD SB,N,18-Jan-16,D,78704,23.08,3114093,10056758,78704,21%,$50248,7%,30%,9%,7%,3%,13%,12%,13%,1%,$940,$338200,0.4%,9%,0%,11%,26%,2%,76%,13%,99%,33%,33%,40%,126%,76%,$629,33%
20155054862,7,THEFT,Theft,16-Dec-15,1434 W WELLS BRANCH PKWY,N,24-Dec-15,E,78660,18.399999999999999,3137595,10134828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20155054868,7,THEFT,Theft,16-Dec-15,1900 GRACY FARMS LN,N,24-Dec-15,E,78758,18.440000000000001,3126155,10118249,78758,24%,$41792,22%,46%,9%,10%,10%,71%,11%,9%,2%,$898,$144200,0.8%,4%,13%,8%,32%,23%,83%,69%,99%,99%,128%,20%,49%,75%,$668,40%
20155054888,1,THEFT,Theft,16-Dec-15,7501 E US 290 HWY SVRD EB,N,17-Dec-15,I,78723,21.13,3134984,10091638,78723,29%,$41869,27%,46%,10%,10%,13%,33%,22%,20%,7%,$817,$176500,1.3%,13%,1%,18%,44%,4%,82%,28%,99%,83%,49%,28%,107%,84%,$668,43%
20155054877,5,THEFT,Theft,16-Dec-15,510 KINGFISHER CREEK DR,N,17-Dec-15,F,78748,24.21,3092944,10027182,78748,9%,$65889,10%,35%,9%,6%,8%,29%,4%,7%,3%,$1095,$185500,0.6%,74%,0%,4%,12%,0%,63%,22%,100%,92%,260%,29%,58%,40%,$747,44%
20155054940,9,THEFT,Theft,16-Dec-15,250 N LAMAR BLVD,N,17-Dec-15,B,78703,12,3109816,10071196,78703,10%,$92606,9%,9%,6%,4%,4%,3%,11%,0%,0%,$1183,$621900,0.4%,1%,0%,8%,25%,0%,51%,2%,92%,13%,7%,65%,104%,67%,$629,25%
20155054816,4,THEFT,Theft,16-Dec-15,8001 RESEARCH BLVD SVRD NB,N,24-Dec-15,E,78758,18.05,3122960,10101038,78758,24%,$41792,22%,46%,9%,10%,10%,71%,11%,9%,2%,$898,$144200,0.8%,4%,13%,8%,32%,23%,83%,69%,99%,99%,128%,20%,49%,75%,$668,40%
20153500656,4,THEFT,Theft,16-Dec-15,7928 GESSNER DR,N,31-Dec-15,E,78753,18.04,3126355,10098571,78753,26%,$39593,20%,60%,10%,9%,16%,78%,14%,17%,4%,$826,$134900,0.7%,19%,8%,11%,40%,24%,89%,75%,100%,98%,128%,26%,40%,59%,$708,44%
20155054971,1,THEFT,Theft,16-Dec-15,7112 ED BLUESTEIN BLVD SVRD SB,N,25-Jan-16,C,78723,21.08,3139036,10088006,78723,29%,$41869,27%,46%,10%,10%,13%,33%,22%,20%,7%,$817,$176500,1.3%,13%,1%,18%,44%,4%,82%,28%,99%,83%,49%,28%,107%,84%,$668,43%
20155054847,6,THEFT OF BICYCLE,Theft,16-Dec-15,10900 LAKELINE MALL DR,,,A,78717,203.11,3095632,10145975,78717,3%,$93305,25%,14%,4%,5%,9%,7%,1%,0%,0%,$1018,$243200,0.1%,230%,0%,1%,9%,0%,70%,6%,98%,67%,638%,2%,33%,3%,$708,47%
20153500162,3,THEFT,Theft,16-Dec-15,1900 E OLTORF ST,N,25-Jan-16,H,78741,23.15,3117102,10057503,78741,40%,$30183,16%,62%,9%,9%,10%,76%,15%,21%,3%,$835,$120200,0.6%,18%,28%,11%,40%,39%,86%,76%,100%,93%,45%,28%,58%,80%,$668,43%
20153501553,3,THEFT,Theft,16-Dec-15,3600 S IH 35 SVRD SB,,,D,78704,23.08,3112780,10054090,78704,21%,$50248,7%,30%,9%,7%,3%,13%,12%,13%,1%,$940,$338200,0.4%,9%,0%,11%,26%,2%,76%,13%,99%,33%,33%,40%,126%,76%,$629,33%
20155054981,2,THEFT,Theft,16-Dec-15,609 HYDE PARK PL,N,22-Dec-15,F,78748,24.23,3097365,10037159,78748,9%,$65889,10%,35%,9%,6%,8%,29%,4%,7%,3%,$1095,$185500,0.6%,74%,0%,4%,12%,0%,63%,22%,100%,92%,260%,29%,58%,40%,$747,44%
20155054989,9,THEFT OF BICYCLE,Theft,16-Dec-15,54 RAINEY ST,N,17-Dec-15,G,78701,11,3115466,10066891,78701,20%,$68152,16%,14%,10%,9%,0%,7%,7%,9%,0%,$1590,$338300,0.8%,134%,0%,7%,12%,1%,29%,7%,90%,30%,12%,115%,59%,97%,$433,23%
20155054945,10,THEFT,Theft,16-Dec-15,7000 N MOPAC EXPY SVRD SB,N,17-Dec-15,B,78731,17.52,3111592,10101604,78731,9%,$78265,12%,9%,8%,4%,2%,13%,4%,0%,0%,$1016,$436800,0.5%,8%,0%,2%,24%,2%,67%,12%,97%,26%,26%,31%,68%,44%,$747,32%
20153501623,4,THEFT,Theft,16-Dec-15,106 E LOLA DR,N,24-Dec-15,E,78753,18.04,3126256,10099626,78753,26%,$39593,20%,60%,10%,9%,16%,78%,14%,17%,4%,$826,$134900,0.7%,19%,8%,11%,40%,24%,89%,75%,100%,98%,128%,26%,40%,59%,$708,44%
